SubmissionID,ExerciseID,StudentID,StartDate,LastUpdateDate,NumberAutograderRuns,TimeOnTask,CodeHistoryLink,StudentCode
10186671,1892,317853,2022-01-14 18:55:44.935399+00:00,2022-01-14 18:56:01.787671+00:00,1.0,17.0,https://backend.academy.cs.cmu.edu/a/user/317853/files/11350438/1,
9648072,1898,320581,2021-12-09 03:20:05.322328+00:00,2021-12-09 03:20:38.266533+00:00,1.0,34.0,https://backend.academy.cs.cmu.edu/a/user/320581/files/10778255/1,
9850086,1976,326044,2021-12-17 19:41:40.709086+00:00,2021-12-17 19:44:11.392070+00:00,1.0,151.0,https://backend.academy.cs.cmu.edu/a/user/326044/files/10989800/1,
9722904,1892,326706,2021-12-13 13:20:07.906220+00:00,2021-12-13 13:20:36.799722+00:00,1.0,31.0,https://backend.academy.cs.cmu.edu/a/user/326706/files/10856513/1,
9792683,1891,327619,2021-12-15 14:55:02.883441+00:00,2021-12-15 15:00:08.153003+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/327619/files/10930067/1,
10189743,1972,333796,2022-01-14 19:58:50.416733+00:00,2022-01-14 20:15:46.716075+00:00,2.0,358.0,https://backend.academy.cs.cmu.edu/a/user/333796/files/11353577/1,
10300491,1971,338486,2022-01-20 19:55:37.537173+00:00,2022-01-20 19:57:53.728294+00:00,1.0,138.0,https://backend.academy.cs.cmu.edu/a/user/338486/files/11472747/1,
10583184,2020,343397,2022-02-01 03:46:54.185634+00:00,2022-02-01 03:49:40.769064+00:00,1.0,152.0,https://backend.academy.cs.cmu.edu/a/user/343397/files/11777062/1,
10376180,1892,347734,2022-01-24 22:45:48.442547+00:00,2022-01-24 22:46:01.387702+00:00,1.0,13.0,https://backend.academy.cs.cmu.edu/a/user/347734/files/11554404/1,
10401618,1891,349779,2022-01-25 17:32:39.021544+00:00,2022-01-25 17:33:03.185858+00:00,1.0,25.0,https://backend.academy.cs.cmu.edu/a/user/349779/files/11581540/1,
10828095,1891,353394,2022-02-09 15:02:26.735317+00:00,2022-02-09 15:03:51.905888+00:00,1.0,94.0,https://backend.academy.cs.cmu.edu/a/user/353394/files/12037751/1,
10783879,1892,354401,2022-02-08 14:33:20.778369+00:00,2022-02-08 14:33:40.390532+00:00,1.0,21.0,https://backend.academy.cs.cmu.edu/a/user/354401/files/11991254/1,
10943742,1892,356423,2022-02-14 15:04:20.260230+00:00,2022-02-14 15:04:45.811670+00:00,1.0,26.0,https://backend.academy.cs.cmu.edu/a/user/356423/files/12159704/1,
10944079,1899,356423,2022-02-14 15:07:46.982561+00:00,2022-02-14 15:08:23.434663+00:00,1.0,37.0,https://backend.academy.cs.cmu.edu/a/user/356423/files/12160046/1,
11618516,2000,357283,2022-03-15 16:39:01.982289+00:00,2022-03-15 16:41:00.781560+00:00,2.0,132.0,https://backend.academy.cs.cmu.edu/a/user/357283/files/12872777/1,
10757198,1892,358085,2022-02-07 17:41:17.926564+00:00,2022-02-07 17:42:02.838868+00:00,1.0,46.0,https://backend.academy.cs.cmu.edu/a/user/358085/files/11963532/1,
10986659,1890,359171,2022-02-15 15:58:25.286472+00:00,2022-02-15 15:59:06.372961+00:00,1.0,46.0,https://backend.academy.cs.cmu.edu/a/user/359171/files/12205513/1,
11318728,1902,359183,2022-03-02 04:56:34.140303+00:00,2022-03-02 04:58:07.650812+00:00,3.0,105.0,https://backend.academy.cs.cmu.edu/a/user/359183/files/12556396/1,
10781736,1892,359570,2022-02-08 14:13:25.729132+00:00,2022-02-08 14:13:44.653865+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/359570/files/11989082/1,
10834067,1892,360716,2022-02-09 16:18:37.119799+00:00,2022-02-09 16:18:57.208685+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/360716/files/12043939/1,
11391913,1902,364385,2022-03-04 14:16:48.810885+00:00,2022-03-04 14:17:11.777414+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/364385/files/12633712/1,
11099574,1894,365110,2022-02-18 18:58:12.381911+00:00,2022-02-18 18:59:53.515420+00:00,1.0,103.0,https://backend.academy.cs.cmu.edu/a/user/365110/files/12325806/1,
11100522,1892,365127,2022-02-18 19:21:39.936735+00:00,2022-02-18 19:21:58.333890+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/365127/files/12326803/1,
11096074,1892,366367,2022-02-18 17:34:40.899904+00:00,2022-02-18 17:34:59.732104+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/366367/files/12322178/1,
11624821,1986,368036,2022-03-15 18:33:14.976484+00:00,2022-03-16 16:27:13.581447+00:00,1.0,106.0,https://backend.academy.cs.cmu.edu/a/user/368036/files/12879388/1,
12251863,1979,373127,2022-04-21 15:01:48.052472+00:00,2022-04-21 15:11:12.233704+00:00,1.0,572.0,https://backend.academy.cs.cmu.edu/a/user/373127/files/13542090/1,
12562567,2095,378567,2022-05-09 15:15:53.665549+00:00,2022-05-09 15:19:25.432820+00:00,1.0,213.0,https://backend.academy.cs.cmu.edu/a/user/378567/files/13869408/1,
11992429,1891,385970,2022-04-04 20:51:03.183477+00:00,2022-04-04 20:51:22.126911+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/385970/files/13269580/1,
12085873,1891,388202,2022-04-08 18:30:18.226133+00:00,2022-04-08 18:30:35.105686+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/388202/files/13368027/1,
12235582,1892,389943,2022-04-20 17:57:57.011203+00:00,2022-04-20 17:58:32.349983+00:00,1.0,36.0,https://backend.academy.cs.cmu.edu/a/user/389943/files/13524919/1,
12374001,1892,391360,2022-04-27 19:43:07.772867+00:00,2022-04-27 19:43:26.057249+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/391360/files/13671825/1,
12269808,1892,392191,2022-04-22 12:45:35.224016+00:00,2022-04-22 12:46:12.550963+00:00,1.0,39.0,https://backend.academy.cs.cmu.edu/a/user/392191/files/13560829/1,
12275818,1892,392242,2022-04-22 15:07:56.175217+00:00,2022-04-22 15:08:11.152883+00:00,1.0,16.0,https://backend.academy.cs.cmu.edu/a/user/392242/files/13567061/1,
12275804,1891,392242,2022-04-22 15:07:33.428620+00:00,2022-04-22 15:07:48.050148+00:00,1.0,17.0,https://backend.academy.cs.cmu.edu/a/user/392242/files/13567047/1,
12984297,1892,396698,2022-06-23 00:28:34.683326+00:00,2022-06-23 00:28:48.603663+00:00,1.0,15.0,https://backend.academy.cs.cmu.edu/a/user/396698/files/14327400/1,
12528555,1892,396932,2022-05-06 04:09:22.006955+00:00,2022-05-06 04:10:26.821294+00:00,1.0,54.0,https://backend.academy.cs.cmu.edu/a/user/396932/files/13833750/1,
12766579,1902,396932,2022-05-20 04:26:01.220380+00:00,2022-05-20 04:27:11.682227+00:00,2.0,71.0,https://backend.academy.cs.cmu.edu/a/user/396932/files/14083959/1,
12521330,1892,398196,2022-05-05 17:28:43.170815+00:00,2022-05-05 17:29:00.954034+00:00,1.0,19.0,https://backend.academy.cs.cmu.edu/a/user/398196/files/13826254/1,
12637792,1892,401329,2022-05-12 14:41:32.513462+00:00,2022-05-12 14:42:06.279866+00:00,1.0,23.0,https://backend.academy.cs.cmu.edu/a/user/401329/files/13947941/1,
12639838,1892,401344,2022-05-12 15:28:25.689339+00:00,2022-05-12 15:29:07.994620+00:00,1.0,43.0,https://backend.academy.cs.cmu.edu/a/user/401344/files/13950055/1,
12719318,1898,403068,2022-05-17 18:08:15.467913+00:00,2022-05-17 18:09:25.176830+00:00,1.0,65.0,https://backend.academy.cs.cmu.edu/a/user/403068/files/14033854/1,
12803833,1890,403844,2022-05-24 02:55:27.389963+00:00,2022-05-24 02:55:59.205901+00:00,1.0,33.0,https://backend.academy.cs.cmu.edu/a/user/403844/files/14123800/1,
12821832,1892,405635,2022-05-25 08:47:18.344600+00:00,2022-05-25 08:47:38.088065+00:00,1.0,20.0,https://backend.academy.cs.cmu.edu/a/user/405635/files/14143631/1,
12884277,1892,405828,2022-06-01 14:35:01.228791+00:00,2022-06-01 14:35:24.860628+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/405828/files/14210255/1,
12933095,1902,410381,2022-06-08 16:01:43.236274+00:00,2022-06-08 16:02:34.178627+00:00,2.0,55.0,https://backend.academy.cs.cmu.edu/a/user/410381/files/14264543/1,
12939326,1922,410381,2022-06-09 16:14:29.643960+00:00,2022-06-09 16:15:37.815935+00:00,2.0,86.0,https://backend.academy.cs.cmu.edu/a/user/410381/files/14272197/1,
12943591,1902,410384,2022-06-10 14:12:37.219642+00:00,2022-06-10 14:32:31.873373+00:00,1.0,52.0,https://backend.academy.cs.cmu.edu/a/user/410384/files/14278266/1,
12987861,1892,413141,2022-06-24 20:45:22.381127+00:00,2022-06-24 20:46:04.718124+00:00,1.0,43.0,https://backend.academy.cs.cmu.edu/a/user/413141/files/14331277/1,
13014592,1893,415322,2022-07-18 13:33:11.131715+00:00,2022-07-18 13:33:44.618451+00:00,1.0,46.0,https://backend.academy.cs.cmu.edu/a/user/415322/files/14366464/1,
13077022,1892,429837,2022-08-10 19:13:25.281192+00:00,2022-08-10 19:13:47.998434+00:00,1.0,23.0,https://backend.academy.cs.cmu.edu/a/user/429837/files/14921501/1,
13077014,1891,429837,2022-08-10 19:13:00.417115+00:00,2022-08-10 19:13:21.962880+00:00,1.0,22.0,https://backend.academy.cs.cmu.edu/a/user/429837/files/14921493/1,
13216946,1891,446612,2022-08-23 14:01:57.845335+00:00,2022-08-23 14:03:23.042966+00:00,1.0,102.0,https://backend.academy.cs.cmu.edu/a/user/446612/files/15258170/1,
13589284,1917,455352,2022-09-06 13:33:48.424529+00:00,2022-09-06 13:34:11.927544+00:00,1.0,24.0,https://backend.academy.cs.cmu.edu/a/user/455352/files/15670157/1,
13480128,1892,463792,2022-08-31 18:05:00.244714+00:00,2022-08-31 18:05:33.794416+00:00,1.0,36.0,https://backend.academy.cs.cmu.edu/a/user/463792/files/15549721/1,
13488087,1892,464225,2022-08-31 20:27:38.868467+00:00,2022-08-31 20:28:49.602301+00:00,3.0,72.0,https://backend.academy.cs.cmu.edu/a/user/464225/files/15557873/1,
13488260,1892,464250,2022-08-31 20:32:06.033245+00:00,2022-08-31 20:32:50.861058+00:00,1.0,45.0,https://backend.academy.cs.cmu.edu/a/user/464250/files/15558047/1,
13744779,1892,465953,2022-09-08 19:13:12.957372+00:00,2022-09-08 19:13:50.309057+00:00,1.0,30.0,https://backend.academy.cs.cmu.edu/a/user/465953/files/15833962/1,
13745851,1892,465958,2022-09-08 19:36:36.031399+00:00,2022-09-08 19:38:00.605575+00:00,1.0,101.0,https://backend.academy.cs.cmu.edu/a/user/465958/files/15835051/1,
13745079,1890,465966,2022-09-08 19:19:36.037811+00:00,2022-09-08 19:20:46.023993+00:00,1.0,73.0,https://backend.academy.cs.cmu.edu/a/user/465966/files/15834267/1,
14093365,1902,467372,2022-09-16 17:59:10.853429+00:00,2022-09-16 18:00:37.357713+00:00,2.0,99.0,https://backend.academy.cs.cmu.edu/a/user/467372/files/16197299/1,
14093454,1902,467378,2022-09-16 18:00:12.249665+00:00,2022-09-16 18:00:42.726466+00:00,2.0,37.0,https://backend.academy.cs.cmu.edu/a/user/467378/files/16197396/1,
13677790,1902,467380,2022-09-07 18:03:20.511405+00:00,2022-09-07 18:04:06.534575+00:00,1.0,48.0,https://backend.academy.cs.cmu.edu/a/user/467380/files/15765001/1,
13960674,1891,471478,2022-09-14 15:02:30.067981+00:00,2022-09-14 15:03:11.690178+00:00,2.0,43.0,https://backend.academy.cs.cmu.edu/a/user/471478/files/16059767/1,
14136699,1971,473328,2022-09-19 15:16:08.414515+00:00,2022-09-19 15:18:05.469347+00:00,1.0,117.0,https://backend.academy.cs.cmu.edu/a/user/473328/files/16244338/1,
14134591,1968,473334,2022-09-19 14:57:10.712459+00:00,2022-09-19 14:58:59.131246+00:00,1.0,106.0,https://backend.academy.cs.cmu.edu/a/user/473334/files/16242201/1,
14208602,1892,473871,2022-09-20 17:18:28.555685+00:00,2022-09-20 17:19:11.071129+00:00,1.0,43.0,https://backend.academy.cs.cmu.edu/a/user/473871/files/16317740/1,
13723413,1890,475580,2022-09-08 15:59:52.577465+00:00,2022-09-08 16:00:17.928993+00:00,14.0,83.0,https://backend.academy.cs.cmu.edu/a/user/475580/files/15812229/1,
13747164,1891,476727,2022-09-08 20:05:34.122989+00:00,2022-09-08 20:06:55.521034+00:00,1.0,96.0,https://backend.academy.cs.cmu.edu/a/user/476727/files/15836405/1,
13987907,1892,477981,2022-09-14 19:26:09.562367+00:00,2022-09-14 19:26:47.557945+00:00,1.0,39.0,https://backend.academy.cs.cmu.edu/a/user/477981/files/16087719/1,
14025858,1896,478059,2022-09-15 15:58:35.267109+00:00,2022-09-15 16:00:21.645096+00:00,1.0,108.0,https://backend.academy.cs.cmu.edu/a/user/478059/files/16127376/1,
13910742,1892,481491,2022-09-13 16:33:46.375650+00:00,2022-09-13 16:34:19.625753+00:00,1.0,34.0,https://backend.academy.cs.cmu.edu/a/user/481491/files/16008290/1,
13875060,1892,482388,2022-09-13 09:44:20.691203+00:00,2022-09-13 09:44:48.502330+00:00,1.0,28.0,https://backend.academy.cs.cmu.edu/a/user/482388/files/15971585/1,
13895071,1892,483055,2022-09-13 14:26:44.534473+00:00,2022-09-13 14:27:19.754451+00:00,1.0,36.0,https://backend.academy.cs.cmu.edu/a/user/483055/files/15992155/1,
